username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2014-10-29 11:49,0,0,"hi @azochz we are located in downtown NYC! http:// into.gl/glossier_caree rs …",,@azochz,,"527532748437995520",https://twitter.com/glossier/status/527532748437995520
,2014-10-29 11:16,0,1,"" #Glossier with a hint of #ChanelBeige ... Is there anything else you need in your beauty cabinet "… http:// instagram.com/p/uvwKDpvyZR/",,,#Glossier #ChanelBeige,"527524334164639744",https://twitter.com/glossier/status/527524334164639744
,2014-10-29 05:02,0,1,"" #glossier Balm Dotcom; Makeup Forever Aqua Lip lip liner; keys; my phone; and a credit card." -Mary… http:// instagram.com/p/uvFVXUvyYW/",,,#glossier,"527430163731320832",https://twitter.com/glossier/status/527430163731320832
,2014-10-28 19:11,0,1,"Tuesday at the glossierpopup the gang's all here: marisacomp ; braydyolson and margueritewade .… http:// instagram.com/p/uuBsLiPyZN/",,,,"527281414312853504",https://twitter.com/glossier/status/527281414312853504
,2014-10-28 14:05,0,0,"@blushindressing yes! Please email gteam@glossier.com we'll help you!",,@blushindressing @glossier,,"527204577415008259",https://twitter.com/glossier/status/527204577415008259
,2014-10-28 13:45,0,1,"@chelsea Thanks! :)",,@chelsea,,"527199520493666305",https://twitter.com/glossier/status/527199520493666305
,2014-10-28 08:25,0,0,"Hi @melanieliatsis We are working on bringing glossier everywhere! We'll keep you posted when int'l shipping becomes available:)",,@melanieliatsis,,"527118982676234240",https://twitter.com/glossier/status/527118982676234240
,2014-10-28 08:21,0,1,"Hi @alfrun_beahan we offer free shipping with the purchase of the Phase 1 set. Enjoy:)",,@alfrun_beahan,,"527117900688420864",https://twitter.com/glossier/status/527117900688420864
,2014-10-28 07:44,0,0,"Calling all BFFS! @emilywweiss is taking #glossier on the road & wants to find real life best friends… http:// instagram.com/p/uszJ_qvyW2/",,@emilywweiss,#glossier,"527108715112325120",https://twitter.com/glossier/status/527108715112325120
,2014-10-27 16:17,2,5,"Attn ALL BEST FRIENDS: we're visiting 3 cities to find BFFS for a #glossier campaign! Vote for your city & RT: http:// usa.glossier.com/bff",,,#glossier,"526875270675169281",https://twitter.com/glossier/status/526875270675169281
,2014-10-27 13:08,0,0,"Wow #glossier on the cover of @seoulcialite today!!! #yay @123 Lafayette Street http:// instagram.com/p/uqzcRzvybU/",,@seoulcialite @123,#glossier #yay,"526827869679263745",https://twitter.com/glossier/status/526827869679263745
,2014-10-27 09:50,0,0,"#regram @lamhua http:// instagram.com/p/uqcy7lvyYf/",,@lamhua,#regram,"526778070833704960",https://twitter.com/glossier/status/526778070833704960
,2014-10-27 05:39,0,0,""This is my face on #glossier " #regram sabletoothtigre http:// instagram.com/p/uqAA69vyaS/",,,#glossier #regram,"526714778756984832",https://twitter.com/glossier/status/526714778756984832
,2014-10-26 12:07,2,1,""Obsessing with our new accessories and #glossier too" #regram @pixiemarketnyc http:// instagram.com/p/uoHnl5vyW0/",,@pixiemarketnyc,#glossier #regram,"526450026218651648",https://twitter.com/glossier/status/526450026218651648
,2014-10-26 08:18,0,0,"#glossiergirl in real life #seeingdouble @Bowery http:// instagram.com/p/untcxpvyaf/",,@Bowery,#glossiergirl #seeingdouble,"526392481261166592",https://twitter.com/glossier/status/526392481261166592
,2014-10-25 15:18,0,0,"@mmparisdotcom http:// instagram.com/p/ul4pd1PyeN/",,@mmparisdotcom,,"526135628774539264",https://twitter.com/glossier/status/526135628774539264
,2014-10-25 07:16,1,1,"More #glossier is coming soon @On Set http:// instagram.com/p/ulBg5jvyWk/",,@On,#glossier,"526014389782970368",https://twitter.com/glossier/status/526014389782970368
,2014-10-24 19:30,0,0,"Crystals check candles check #balmdotcom #regram @mari_mazz http:// instagram.com/p/ujwuz-PyeF/",,@mari_mazz,#balmdotcom #regram,"525836746051702785",https://twitter.com/glossier/status/525836746051702785
,2014-10-24 09:31,0,0,"Cocktails; #glossier style. #regram @anniek last night http:// instagram.com/p/uisI0-PyQF/",,@anniek,#glossier #regram,"525685906905530370",https://twitter.com/glossier/status/525685906905530370
,2014-10-24 08:06,0,0,"#regram @mellany_sanchez http:// instagram.com/p/uiibGDPye_/",,@mellany_sanchez,#regram,"525664560053624832",https://twitter.com/glossier/status/525664560053624832
,2014-10-23 17:16,0,0,"Unreal set design for our @glossier launch party by margueritewade @Ludlow Studios http:// instagram.com/p/ug8oDGnJON/",,@glossier @Ludlow,,"525440690038534144",https://twitter.com/glossier/status/525440690038534144
,2014-10-23 15:03,1,2,"#throwbackthursday to three weeks ago when we launched & drank champagne at 6 AM pic: henrydavis1… http:// instagram.com/p/ugtcJbvycd/",,,#throwbackthursday,"525407295505960961",https://twitter.com/glossier/status/525407295505960961
,2014-10-23 12:09,0,0,"#boysloveglossiertoo @Glossier Pop-Up http:// instagram.com/p/ugZdipvyaf/",,@Glossier,#boysloveglossiertoo,"525363362079993856",https://twitter.com/glossier/status/525363362079993856
,2014-10-23 05:45,0,0,"#regram @staciebrockman http:// instagram.com/p/uftfy8PyVo/",,@staciebrockman,#regram,"525266683296874497",https://twitter.com/glossier/status/525266683296874497
,2014-10-22 15:07,0,0,""Does Pantone 705C make my arms look fat?" -bikinikilled #glossier @123 Lafayette Street http:// instagram.com/p/ueJC3kPyfk/",,@123,#glossier,"525045787646898176",https://twitter.com/glossier/status/525045787646898176
,2014-10-22 10:00,0,1,"Current #mood #regram @keashbraids @oystermag http:// instagram.com/p/udl6BjPyWZ/",,@keashbraids @oystermag,#mood #regram,"524968516592861184",https://twitter.com/glossier/status/524968516592861184
,2014-10-22 06:43,0,0,"Attention all shoppers: in addition to the Phase 1 Set; Balm Dotcom; Perfecting Skin Tint; Soothing… http:// instagram.com/p/udPYTTvyU2/",,,,"524918980272590848",https://twitter.com/glossier/status/524918980272590848
,2014-10-21 18:41,1,0,""A small shrine dedicated to the most beautiful design and packaging of #glossier "… http:// instagram.com/p/ub8yJhPyfW/",,,#glossier,"524737349276561408",https://twitter.com/glossier/status/524737349276561408
,2014-10-21 16:07,0,1,"#regram @bbpmg #mercury #retrograde http:// instagram.com/p/ubrI-MPyWY/",,@bbpmg,#regram #mercury #retrograde,"524698553302523905",https://twitter.com/glossier/status/524698553302523905
,2014-10-21 09:50,0,2,"hi @daddyhotsox ! You can apply on our careers page: https://www. glossier.com/#!/careers",,@daddyhotsox,#,"524603660312281089",https://twitter.com/glossier/status/524603660312281089
,2014-10-21 07:43,0,0,"@LuxeAspirations we are working on bringing glossier everywhere. Sign up for our newsletter https://www. glossier.com/#!/ & we'll keep you posted!",,@LuxeAspirations,#,"524571558040600576",https://twitter.com/glossier/status/524571558040600576
,2014-10-21 05:53,1,1,"#regram @kwjeanne http:// instagram.com/p/uak4mNPyYb/",,@kwjeanne,#regram,"524544056932589568",https://twitter.com/glossier/status/524544056932589568
,2014-10-20 15:24,0,0,"@blakeknees you can buy our products anytime on our website https://www. glossier.com/#!/ & our Phase 1 set comes with free shipping :)",,@blakeknees,#,"524325315288375296",https://twitter.com/glossier/status/524325315288375296
,2014-10-20 15:23,0,0,"@SuperPierNYC November 2nd!",,@SuperPierNYC,,"524325056961204224",https://twitter.com/glossier/status/524325056961204224
,2014-10-20 13:54,0,2,"“ @caitlin_cawley : . @glossier stickers in action pic.twitter.com/vi1lqF0PiE ” this is so awesome!!!",,@caitlin_cawley @glossier,,"524302622463762432",https://twitter.com/glossier/status/524302622463762432
,2014-10-20 13:48,1,1,"Whoa momma-- @emilywweiss talking #glossier in the November issue of @ellemagazine http:// instagram.com/p/uY2XqwvyTo/",,@emilywweiss @ellemagazine,#glossier,"524301041366355969",https://twitter.com/glossier/status/524301041366355969
,2014-10-20 09:04,0,0,"#regram stellakimlovers http:// instagram.com/p/uYV-LoPycT/",,,#regram,"524229788555558912",https://twitter.com/glossier/status/524229788555558912
,2014-10-20 06:29,1,1,"Beauty tip of the day http:// instagram.com/p/uYEKVVvyf1/",,,,"524190622824292353",https://twitter.com/glossier/status/524190622824292353
,2014-10-19 15:34,0,0,"The best kind of email http:// instagram.com/p/uWdyXmvyRj/",,,,"523965499722301440",https://twitter.com/glossier/status/523965499722301440
,2014-10-19 07:35,0,0,"Pals @mpnails & @alicia_torello will be doing custom manis today at the glossierpopup from 12-5 PM!… http:// instagram.com/p/uVm8ZTvyYO/",,@mpnails @alicia_torello,,"523844898349678592",https://twitter.com/glossier/status/523844898349678592
,2014-10-19 06:19,0,1,"@margiela http:// instagram.com/p/uVeQZuPyX0/",,@margiela,,"523825793366237184",https://twitter.com/glossier/status/523825793366237184
,2014-10-18 18:53,0,0,"@sarahlovsmakeup go for it! Any time; anywhere.",,@sarahlovsmakeup,,"523653194069868545",https://twitter.com/glossier/status/523653194069868545
,2014-10-18 13:02,1,1,""Goodmorning world. No makeup; no filters; just #glossier . " #regram @madisonec http:// instagram.com/p/uTnkcfvyfn/",,@madisonec,#glossier #regram,"523564798580379648",https://twitter.com/glossier/status/523564798580379648
,2014-10-18 10:39,0,1,"Finish brunch and come visit the glossierpopup!! @cocobaudelle and @emilywweiss want to say hi … http:// instagram.com/p/uTXPsdvybe/",,@cocobaudelle @emilywweiss,,"523528902502006784",https://twitter.com/glossier/status/523528902502006784
,2014-10-17 16:41,0,1,"@urbanrhetoric why choose",,@urbanrhetoric,,"523257414741929985",https://twitter.com/glossier/status/523257414741929985
,2014-10-17 15:30,0,0,"A+ deco job; @jimojunk! http:// instagram.com/p/uRTqjiPya_/",,@jimojunk,,"523239553742548992",https://twitter.com/glossier/status/523239553742548992
,2014-10-17 14:01,0,0,"@biancajrdn we're working on bring glossier everywhere! Sign up for our newsletter and we'll keep you posted :)",,@biancajrdn,,"523217298598162433",https://twitter.com/glossier/status/523217298598162433
,2014-10-17 12:19,0,3,"hi @toriiimiiin ! Our face mist is alcohol free and you can see a full ingredient list on our website: http:// into.gl/ZIcvnE :)",,@toriiimiiin,,"523191589393694720",https://twitter.com/glossier/status/523191589393694720
,2014-10-17 10:31,0,0,"#flashbackfriday "how do we build a company?!?" And yes that is Brazilian hard wax in @emilywweiss '… http:// instagram.com/p/uQxeNNvyR-/",,@emilywweiss,#flashbackfriday,"523164364203778048",https://twitter.com/glossier/status/523164364203778048
,2014-10-17 10:20,2,3,"Wow. The most thorough; detailed #Glossier product review yet! Thank you; @marieclaire @gouldhallie http://www. marieclaire.com/hair-beauty/gl ossier-review …",,@marieclaire @gouldhallie,#Glossier,"523161713991245824",https://twitter.com/glossier/status/523161713991245824
,2014-10-17 07:04,0,0,"@thesupluv gTEAM@glossier.com :)",,@thesupluv @glossier,,"523112218330951680",https://twitter.com/glossier/status/523112218330951680
,2014-10-17 06:26,0,0,"Good morning jujujuxiaowen! by braydyolson for #glossier #happyiscool http:// instagram.com/p/uQVd1zvyUP/",,,#glossier #happyiscool,"523102778533904384",https://twitter.com/glossier/status/523102778533904384
,2014-10-16 15:51,1,9,"Did you hear? #glossier was featured on web design bible Site Inspire this week! cc @rbeccazhou http:// instagram.com/p/uOxS8tvyQb/",,@rbeccazhou,#glossier,"522882500570263552",https://twitter.com/glossier/status/522882500570263552
,2014-10-16 12:26,0,0,"#regram vivahate #glossier http:// instagram.com/p/uOZ53SvyZs/",,,#regram #glossier,"522831060946542592",https://twitter.com/glossier/status/522831060946542592
,2014-10-16 11:54,1,2,"**Weekend Shopgirl Specials** feat. z0nika; @emilywweiss ; and @mpnails . See you at the glossierpopup!… http:// instagram.com/p/uOWMwEPyTn/",,@emilywweiss @mpnails,,"522822915977269248",https://twitter.com/glossier/status/522822915977269248
,2014-10-16 11:02,0,1,"@BittyD888 we're working on bringing glossier everywhere! We'll keep you posted ;)",,@BittyD888,,"522809726162440192",https://twitter.com/glossier/status/522809726162440192
,2014-10-16 10:31,0,1,"hi there @Pepper_Chips ! gTEAM@glossier.com can definitely help you with this!",,@Pepper_Chips @glossier,,"522802024929558529",https://twitter.com/glossier/status/522802024929558529
,2014-10-16 08:48,1,4,""Well; #glossier rules. Vesper agrees." #regram @lgaba http:// instagram.com/p/uOA8fwvyRJ/",,@lgaba,#glossier #regram,"522776175660515330",https://twitter.com/glossier/status/522776175660515330
,2014-10-16 08:12,0,1,"@ktaglialavore suitable for all skin types!",,@ktaglialavore,,"522767153771319296",https://twitter.com/glossier/status/522767153771319296
,2014-10-16 04:51,0,3,"Archival Gentlewoman and candles that smell like lipstick: the dreamy glossierpopup is open today from… http:// instagram.com/p/uNlwAhvyaM/",,,,"522716372728819712",https://twitter.com/glossier/status/522716372728819712
,2014-10-15 19:20,0,0,""Very rare selfie because #glossier is that fucking good and this @narsissist lipstick ain't bad… http:// instagram.com/p/uMkdV-PyZl/",,@narsissist,#glossier,"522572794861993984",https://twitter.com/glossier/status/522572794861993984
,2014-10-15 16:25,0,0,"@kahynamekyku uber rush was a special option on our launch day! However shipping is free with any Phase 1 Set order :)",,@kahynamekyku,,"522528695928360960",https://twitter.com/glossier/status/522528695928360960
,2014-10-15 16:25,0,0,"@coqyjyzecobi uber rush was a special option on our launch day! However shipping is free with any Phase 1 Set order :)",,@coqyjyzecobi,,"522528651401654274",https://twitter.com/glossier/status/522528651401654274
,2014-10-15 16:22,0,0,"@cctrice noon ;)",,@cctrice,,"522527934368608256",https://twitter.com/glossier/status/522527934368608256
,2014-10-15 13:58,3,2,"@manrepeller leandramedine @emilywweiss all up on the g.IRL blog right now http:// girl.glossier.com @… http:// instagram.com/p/uL_o1MPySx/",,@manrepeller @emilywweiss @,,"522491826104971264",https://twitter.com/glossier/status/522491826104971264
,2014-10-15 10:33,0,0,"@cctrice we close at 7pm today :)",,@cctrice,,"522440089365139456",https://twitter.com/glossier/status/522440089365139456
,2014-10-15 10:16,0,1,"@ktaglialavore We consider all four Phase 1 products essentials! Are you lacking anything in your routine that Glossier could help fill? :)",,@ktaglialavore,,"522435791612837888",https://twitter.com/glossier/status/522435791612837888
,2014-10-15 10:03,0,1,"Custom dyed pink lab coats ready for the day. The glossierpopup is open till 7 PM! http:// instagram.com/p/uLkwWqPyUi/",,,,"522432712414482432",https://twitter.com/glossier/status/522432712414482432
,2014-10-15 08:08,0,0,""Okay @glossier the #BalmDotCom is now officially my go to #everything da #obsessed " thanks… http:// instagram.com/p/uLXgXQvyQ8/",,@glossier,#BalmDotCom #everything #obsessed,"522403575343751168",https://twitter.com/glossier/status/522403575343751168
,2014-10-15 04:10,0,0,"#regram nerdgangbang http:// instagram.com/p/uK8VOzvyaj/",,,#regram,"522343818398408704",https://twitter.com/glossier/status/522343818398408704
,2014-10-14 18:25,0,0,"#regram @pinkhorrorshow "for external use only" http:// instagram.com/p/uJ5V4yvybh/",,@pinkhorrorshow,#regram,"522196506439208960",https://twitter.com/glossier/status/522196506439208960
,2014-10-14 17:09,0,1,""Because ballerinas need Glossier too! #tututuesday feat. #glossier " #regram emilyleonarose http:// instagram.com/p/uJwtnaPyfL/",,,#tututuesday #glossier #regram,"522177530020003840",https://twitter.com/glossier/status/522177530020003840
,2014-10-14 17:07,0,1,"Another happy customer! @pemberleyyork today at the glossierpopup http:// instagram.com/p/uJwYmQvyep/",,@pemberleyyork,,"522176808607698947",https://twitter.com/glossier/status/522176808607698947
,2014-10-14 14:18,0,1,"@balenciagaprom every order comes with our sticker sheet and it includes a mini version of the bubble letter sticker! :)",,@balenciagaprom,,"522134469088919552",https://twitter.com/glossier/status/522134469088919552
,2014-10-14 13:49,0,0,"@SarahJS920 they are!!! Promise.",,@SarahJS920,,"522127017010270209",https://twitter.com/glossier/status/522127017010270209
,2014-10-14 11:30,0,0,"@ettuandyou We're working on bringing glossier everywhere! Sign up for our newsletter and stay posted:) http:// into.gl/1D7J8Kg",,@ettuandyou,,"522091982089633792",https://twitter.com/glossier/status/522091982089633792
,2014-10-14 11:09,0,1,"#regram misterwalls nice buy! #glossier #boysloveglossiertoo http:// instagram.com/p/uJHa90vybG/",,,#regram #glossier #boysloveglossiertoo,"522086730154143744",https://twitter.com/glossier/status/522086730154143744
,2014-10-14 08:02,0,1,"@DiarrhaXo use that #balmdotcom anywhere that could use some extra moisture! I like to dab it on my cheekbones for a little #glossierglo :)",,@DiarrhaXo,#balmdotcom #glossierglo,"522039707136704512",https://twitter.com/glossier/status/522039707136704512
,2014-10-14 05:47,0,0,"ENCROYABLE!!! #regram bobilapizza #art http:// instagram.com/p/uIilD8PyS_/",,,#regram #art,"522005712579223552",https://twitter.com/glossier/status/522005712579223552
,2014-10-13 18:27,1,2,"The pink ladies occupying the glossierpopup. Cheers to an awe-inspiring opening day … http:// instagram.com/p/uHU1YrPyQE/",,,,"521834751964233728",https://twitter.com/glossier/status/521834751964233728
,2014-10-13 15:50,0,1,"@LovebySabi We are working hard to bring glossier everywhere! Sign up for our newsletter and stay tuned:) http:// into.gl/1D7J8Kg",,@LovebySabi,,"521795166219563010",https://twitter.com/glossier/status/521795166219563010
,2014-10-13 14:28,0,0,"Who are you into? @anniek gets real on the g.IRL blog. http:// girl.glossier.com http:// instagram.com/p/uG5erhPyVE/",,@anniek,,"521774595599515648",https://twitter.com/glossier/status/521774595599515648
,2014-10-13 14:09,1,1,"@MarkFavors thanks for stopping by! :)",,@MarkFavors,,"521769688389648384",https://twitter.com/glossier/status/521769688389648384
,2014-10-13 13:32,1,1,"@anaisdaisies we're working on bringing glossier everywhere! Sign up for our newsletter to keep posted:) http:// into.gl/1D7J8Kg",,@anaisdaisies,,"521760319363104768",https://twitter.com/glossier/status/521760319363104768
,2014-10-13 10:48,0,0,"#regram from our very first glossierpopup customer frankiewilliams http:// instagram.com/p/uGgUKFvyW7/",,,#regram,"521719260280676353",https://twitter.com/glossier/status/521719260280676353
,2014-10-13 10:20,0,0,"@hurricanegracie you can try on + purchase our products at the pop-up!:)",,@hurricanegracie,,"521711991875194880",https://twitter.com/glossier/status/521711991875194880
,2014-10-13 10:16,0,1,"@RaniaBolton stay posted on our careers page! http:// into.gl/1wtSOKI",,@RaniaBolton,,"521710969438089218",https://twitter.com/glossier/status/521710969438089218
,2014-10-13 09:51,0,0,"@Lilithebird we are working on bringing glossier everywhere! Sign up for our newsletter and stay tuned:) https://www. glossier.com/#!/",,@Lilithebird,#,"521704695124209664",https://twitter.com/glossier/status/521704695124209664
,2014-10-13 09:50,0,1,"@hurricanegracie we will be open through November 2nd! https://www. glossier.com/#!/popup",,@hurricanegracie,#,"521704488865124354",https://twitter.com/glossier/status/521704488865124354
,2014-10-13 09:48,0,1,"@hager_emma the pop-up will be open through November 2nd! https://www. glossier.com/#!/popup",,@hager_emma,#,"521704039671951361",https://twitter.com/glossier/status/521704039671951361
,2014-10-13 09:48,0,0,"@thewastedyouthx we are open until 7pm! https://www. glossier.com/#!/popup",,@thewastedyouthx,#,"521704014078287872",https://twitter.com/glossier/status/521704014078287872
,2014-10-13 07:46,1,0,"The glossierpopup will open its doors for the first time today at 12 PM! For more info:… http:// instagram.com/p/uGLcvcvyTb/",,,,"521673374414954498",https://twitter.com/glossier/status/521673374414954498
,2014-10-12 15:00,0,2,""Productive Sunday: decorating my #glossier bottles with their cute stickers. " #regram … http:// instagram.com/p/uEYRgdvyQc/",,,#glossier #regram,"521420100315144192",https://twitter.com/glossier/status/521420100315144192
,2014-10-12 09:21,0,0,"glossierpopup opens to the public tomorrow at noon @123 Lafayette Street #glossier #tryme http:// instagram.com/p/uDxheXvyX6/",,@123,#glossier #tryme,"521334887702228992",https://twitter.com/glossier/status/521334887702228992
,2014-10-12 09:01,3,7,"What if instead of going to work tomorrow; you were going to work at Glossier? Be our social media manager: http:// gls.sr/lets_socialize",,,,"521329726418616322",https://twitter.com/glossier/status/521329726418616322
,2014-10-11 14:14,0,0,"" #glossier don't play!" #regram from happy customer katiemacbk http:// instagram.com/p/uBuQ8kPyT-/",,,#glossier #regram,"521046246392619009",https://twitter.com/glossier/status/521046246392619009
,2014-10-11 10:23,0,0,"#regram @inezandvinoodh NYC Highline http:// instagram.com/p/uBT14CPyZJ/",,@inezandvinoodh,#regram,"520988142909009921",https://twitter.com/glossier/status/520988142909009921
,2014-10-11 08:21,0,0,"Have you experienced the #glossierglo yet? stopitrightnow has! Phase 1 Set = optimal dew factor. … http:// instagram.com/p/uBF5IvPycg/",,,#glossierglo,"520957471184019456",https://twitter.com/glossier/status/520957471184019456
,2014-10-11 08:14,0,1,"@MadiSmukalla Monday afternoon",,@MadiSmukalla,,"520955648432173058",https://twitter.com/glossier/status/520955648432173058
,2014-10-10 16:58,1,2,"Friday night activity: kitting out the glossierpopup; opening next week #glossier @123 Lafayette… http:// instagram.com/p/t_cKravyRF/",,@123,#glossier,"520724974135705601",https://twitter.com/glossier/status/520724974135705601
,2014-10-10 12:02,0,2,"Orders are arriving! #regram necessarynothings "amazing products @glossier " thank you http:// instagram.com/p/t-6TuPvybj/",,@glossier,#regram,"520650519442759680",https://twitter.com/glossier/status/520650519442759680
,2014-10-10 09:30,0,1,"#regram @TheLastMagazine : new @wsjmag out this weekend http:// instagram.com/p/t-o8spvycD/",,@TheLastMagazine @wsjmag,#regram,"520612343441801216",https://twitter.com/glossier/status/520612343441801216
,2014-10-10 06:00,0,3,"Have you seen g.IRL blog yet? It's #glossier ; IRL & updated daily http:// girl.glossier.com http:// instagram.com/p/t-Q-IYvyWa/",,,#glossier,"520559615856377856",https://twitter.com/glossier/status/520559615856377856
,2014-10-10 05:49,0,0,"@heywolfee check out our full ingredient list in the FAQ page on the Glossier site!:)",,@heywolfee,,"520556605000396801",https://twitter.com/glossier/status/520556605000396801
,2014-10-09 15:20,0,1,"@calliarmelle yikes! We've heard about this and are working on correcting it. Sorry!",,@calliarmelle,,"520338147365117952",https://twitter.com/glossier/status/520338147365117952
,2014-10-09 15:11,1,3,"Tres chic #glossier c/o of @marecre http:// instagram.com/p/t8rL9nvyRd/",,@marecre,#glossier,"520335791114182657",https://twitter.com/glossier/status/520335791114182657
,2014-10-09 09:26,0,0,"#tbt to @emilywweiss capturing that #glossierglo using only our 4 Phase 1 products #nofilter http:// instagram.com/p/t8DvV8vyYo/",,@emilywweiss,#tbt #glossierglo #nofilter,"520249045647126528",https://twitter.com/glossier/status/520249045647126528
,2014-10-09 08:15,2,13,"Nailed it; @MPnails pic.twitter.com/YhP7mEm9Pb",,@MPnails,,"520231080449032192",https://twitter.com/glossier/status/520231080449032192
,2014-10-09 07:31,8,10,"The mantra —> http:// glossier.com pic.twitter.com/vv7Kzhjlw9",,,,"520219932697845760",https://twitter.com/glossier/status/520219932697845760
,2014-10-09 06:40,7,11,". @Glossier 's Director of Product Development @ALEXISPAGE ; on @IntoTheGloss —> http:// gls.sr/alexis_page pic.twitter.com/TLuMcu8yv2",,@Glossier @ALEXISPAGE @IntoTheGloss,,"520207105874468865",https://twitter.com/glossier/status/520207105874468865
,2014-10-09 06:39,2,3,"Bonjour France! @marecre talking #glossier today: http://www. ma-recreation.com/beauty/press-t rip/article/press-trip-a-l-hotel-royal-a-evian …",,@marecre,#glossier,"520206866320990208",https://twitter.com/glossier/status/520206866320990208
,2014-10-09 06:19,0,0,"@saibellanyc hi! Have u seen the PST page? We tried 2 cover a wide range & are making more. PST is extremely sheer. https://www. glossier.com/#!/products/pe rfecting-skin-tint …",,@saibellanyc,#,"520201790433026049",https://twitter.com/glossier/status/520201790433026049
,2014-10-08 16:16,0,0,"@KarinaLongworth hi Karina! We wanted to make these 4 versatile for night & day. We're developing a really cool new SPF product for 2015 tho",,@KarinaLongworth,,"519989859830992896",https://twitter.com/glossier/status/519989859830992896
,2014-10-08 13:41,2,7,"Meet @glossier girl @AnnieK —> http:// girl.glossier.com pic.twitter.com/KXZ9jaJmrL",,@glossier @AnnieK,,"519950657344643072",https://twitter.com/glossier/status/519950657344643072
,2014-10-08 12:56,0,0,"@A_Nichole_T When you do; show us your stickers :)",,@A_Nichole_T,,"519939404090335234",https://twitter.com/glossier/status/519939404090335234
,2014-10-08 12:09,0,2,"Hi @rumineely ! —> http:// glossier.com pic.twitter.com/2JMwzcoiTt",,@rumineely,,"519927616066043904",https://twitter.com/glossier/status/519927616066043904
,2014-10-08 10:06,0,0,"@AlanaFuscardo Understandable. Have funnnn!",,@AlanaFuscardo,,"519896552278872066",https://twitter.com/glossier/status/519896552278872066
,2014-10-08 10:02,0,2,"What's Dutch for "beauty in real life?" via @ELLE_nl http:// gls.sr/dutch_glossier",,@ELLE_nl,,"519895732829298688",https://twitter.com/glossier/status/519895732829298688
,2014-10-08 09:27,0,1,"@wy_hu Not yet! We're working on it :)",,@wy_hu,,"519886841034838018",https://twitter.com/glossier/status/519886841034838018
,2014-10-08 09:08,0,1,"@bethsquires Working on it; Beth! Thanks for the love!",,@bethsquires,,"519882157343666176",https://twitter.com/glossier/status/519882157343666176
,2014-10-08 08:23,0,0,"@futurenefertiti Workin' on it! Thanks for telling us where you need Glossier :)",,@futurenefertiti,,"519870799705292800",https://twitter.com/glossier/status/519870799705292800
,2014-10-08 08:02,0,2,"Skin is in; so give yours some love with our Priming Moisturizer. http:// gls.sr/priming_moistu rizer … pic.twitter.com/bHkxpMgP4g",,,,"519865537523089408",https://twitter.com/glossier/status/519865537523089408
,2014-10-08 07:30,1,8,"Hey @evachen212 ; we spy your #Glossier . —> http:// glossier.com pic.twitter.com/sHkwYTobbo",,@evachen212,#Glossier,"519857413818970112",https://twitter.com/glossier/status/519857413818970112
,2014-10-08 06:51,1,1,"@misslipbalmer Workin' on it now! Thanks for giving us love from across the pond.",,@misslipbalmer,,"519847545586335746",https://twitter.com/glossier/status/519847545586335746
,2014-10-08 06:43,0,0,"@honeythebee Keep your eyes peeled on Twitter... ;)",,@honeythebee,,"519845447318654976",https://twitter.com/glossier/status/519845447318654976
,2014-10-08 06:42,0,1,"@LVonBerri We're working on making Glossier global now... thanks for being so excited about us!",,@LVonBerri,,"519845310819225600",https://twitter.com/glossier/status/519845310819225600
,2014-10-08 06:41,0,0,"@maura_walters Us too :)",,@maura_walters,,"519845152572342272",https://twitter.com/glossier/status/519845152572342272
,2014-10-08 06:41,0,0,"@nebulahigh Working on it! Thanks for giving us so much love!",,@nebulahigh,,"519845092648312833",https://twitter.com/glossier/status/519845092648312833
,2014-10-08 06:38,3,12,"RT @EHolmesWSJ : The brand that launched on Instagram. My look at the social savvy of @glossier http:// gls.sr/wsj_glossier pic.twitter.com/nICqtOH5PF",,@EHolmesWSJ @glossier,,"519844295508254720",https://twitter.com/glossier/status/519844295508254720
,2014-10-08 06:20,1,4,"LOVE. via Ana P. Dias/Cargo Collective —> http:// glossier.com pic.twitter.com/X7bZqt7fWh",,,,"519839742742237184",https://twitter.com/glossier/status/519839742742237184
,2014-10-07 13:51,1,1,"RT @LuckyMagazine "We caught up w @EmilyWWeiss who gave us the scoop on her new skincare line @glossier : http:// lcky.mg/1pN34tM "",,@LuckyMagazine @EmilyWWeiss @glossier,,"519590950423629824",https://twitter.com/glossier/status/519590950423629824
,2014-10-07 12:50,0,1,"RT @EHolmesWSJ / @WSJ : "How @EmilyWWeiss crafted the launch of @glossier on @instagram : http:// on.wsj.com/1t1xWgV "",,@EHolmesWSJ @WSJ @EmilyWWeiss @glossier @instagram,,"519575603717349376",https://twitter.com/glossier/status/519575603717349376
,2014-10-07 12:28,1,1,""Beauty junkies and @IntoTheGloss fans rejoice." — @BoF on #glossier 's launch —> http:// gls.sr/glossier_bof",,@IntoTheGloss @BoF,#glossier,"519570085313519616",https://twitter.com/glossier/status/519570085313519616
,2014-10-07 12:17,0,1,"Enjoy! xo",,,,"519567323733442560",https://twitter.com/glossier/status/519567323733442560
,2014-10-07 12:15,2,3,"Apply stickers as desired: on your bottle; on your face; on your friend...glossier.com pic.twitter.com/gU8PbPbeev",,,,"519566647523545089",https://twitter.com/glossier/status/519566647523545089
,2014-10-07 12:00,0,0,"@KatrienMeermans hooray!",,@KatrienMeermans,,"519562907345235968",https://twitter.com/glossier/status/519562907345235968
